Title,Abstract
"['analyzing', 'optimal', 'location', 'solar', 'farm', 'using', 'geographic', 'information', 'sytem']","['applies', 'geographic', 'information', 'system', 'paramount', 'collection', 'solar', 'energy', 'maximize', 'economy', 'farm', 'achieve', 'main', 'objective', 'locate', 'optimal', 'location', 'siting', 'solar', 'farm', 'would', 'able', 'researcher', 'considered', 'factor', 'solar', 'radiation', 'slope', 'hillshade', 'aspect', 'landcover', 'distance', 'proper', 'distance', 'substation', 'digital', 'terrain', 'model', 'dtm', 'used', 'generate', 'aspect', 'hillshade', 'slope', 'solar', 'radiation', 'model', 'landsat', 'satellite', 'image', 'used', 'generate', 'land', 'cover', 'model', 'substation', 'located', 'used', 'generate', 'distance', 'substation', 'model', 'polygon', 'shapefile', 'proper', 'said', 'area', 'used', 'generate', 'distance', 'proper', 'model', 'value', 'gi', 'model', 'reclassified', 'value', 'according', 'criterion', 'constraint', 'siting', 'solar', 'farm', 'weighing', 'analysis', 'weight', 'solar', 'radiation', 'slope', 'hillshade', 'aspect', 'landcover', 'distance', 'distance', 'substation', 'respectively', 'initial', 'filtered', 'simplified', 'considering', 'minimum', 'area', 'output', 'map', 'showing', 'optimal', 'location', 'solar', 'farm', 'corresponding', 'statistical', 'analysis', 'keywords', 'solar', 'radiation', 'land', 'cover', 'weighted', 'overlay', 'gi']"
"['lending', 'loan', 'agency']","['described', 'used', 'information', 'system', 'field', 'business', 'well', 'lending', 'establishmentagency', 'researcher', 'conduct', 'interview', 'least', 'three', 'company', 'evaluate', 'analyzed', 'comparison', 'recommendation', 'identify', 'manual', 'existing', 'process', 'flow', 'lending', 'establishment', 'agency', 'activity', 'toto', 'loan', 'transaction', 'approval', 'payment', 'collection', 'resolve', 'past', 'due', 'account', 'remittance', 'rule', 'strategy', 'time', 'duration', 'activity', 'detailed', 'compared', 'identify', 'lending', 'company', 'common', 'activity', 'whether', 'advantage', 'disadvantage', 'done', 'tabular', 'descriptive', 'analysis', 'also', 'create', 'sequence', 'diagram', 'serf', 'guideline', 'tool', 'lending', 'business', 'manage', 'transaction', 'extending', 'good', 'service', 'client', 'borrower', 'speedy', 'efficient', 'operation', 'especially', 'important', 'newly', 'establish', 'lending', 'agency', 'thru', 'applied', 'technology', 'expertise', 'possible', 'keywords', 'information', 'system', 'lending', 'past', 'due', 'account', 'remittance', 'process', 'flow']"
"['gi', 'characterization', 'fecal', 'contamination', 'groundwater', 'safe', 'well', 'depth', 'advisory']","['describes', 'integrated', 'opensource', 'geographical', 'information', 'system', 'gi', 'objectoriented', 'programming', 'language', 'multiple', 'linear', 'regression', 'mlr', 'characterizing', 'groundwater', 'fecal', 'coliform', 'contamination', 'determination', 'safe', 'depth', 'safe', 'age', 'prospect', 'well', 'site', 'interactive', 'user', 'interface', 'gi', 'geospatial', 'analysis', 'mlr', 'employed', 'determine', 'model', 'describe', 'safe', 'well', 'depth', 'age', 'prospect', 'site', 'considering', 'percent', 'distribution', 'builtup', 'cropland', 'area', 'within', 'potential', 'contributing', 'area', 'person', 'using', 'well', 'derived', 'model', 'yielded', 'r', 'safe', 'depth', 'safe', 'age', 'graphical', 'user', 'interface', 'gui', 'system', 'created', 'programmed', 'visual', 'basic', 'express', 'edition', 'implemented', 'net', 'framework', 'gi', 'layer', 'displayed', 'use', 'map', 'control', 'active', 'x', 'component', 'map', 'window', 'hence', 'developed', 'gui', 'provided', 'easy', 'fast', 'access', 'valuable', 'information', 'guide', 'user', 'depth', 'longest', 'duration', 'prospect', 'well', 'safe', 'fecal', 'coliform', 'contamination', 'keywords', 'gi', 'multiple', 'linear', 'regression', 'visual', 'basic', 'fecal', 'coliform']"
"['department', 'health', 'regional', 'office', 'xiii', 'knowledge', 'management', 'information', 'communication', 'technology', 'jobrequest', 'monitoring', 'system']","['describes', 'use', 'information', 'system', 'field', 'jobrequests', 'using', 'developed', 'system', 'designed', 'monitoring', 'request', 'different', 'section', 'department', 'health', 'regional', 'office', 'xiii', 'job', 'request', 'monitoring', 'system', 'suitable', 'various', 'communication', 'system', 'guarantee', 'small', 'delay', 'short', 'job', 'without', 'knowing', 'service', 'requirement', 'job', 'proponent', 'analyze', 'efficacy', 'one', 'scheme', 'round', 'robin', 'rr', 'discriminating', 'short', 'long', 'job', 'proponent', 'obtain', 'distribution', 'delay', 'short', 'job', 'cycle', 'time', 'queue', 'long', 'job', 'number', 'message', 'specific', 'parameter', 'used', 'numerical', 'scheme', 'seems', 'discriminate', 'long', 'short', 'job', 'keywords', 'round', 'robin', 'rr', 'distribution']"
"['edental', 'monitoring', 'system']","['describes', 'used', 'information', 'system', 'field', 'dentistry', 'using', 'developed', 'system', 'design', 'recording', 'patient', 'personal', 'information', 'also', 'recording', 'monitoring', 'dental', 'diagnosis', 'treatment', 'electronically', 'also', 'manage', 'lot', 'transaction', 'done', 'dental', 'clinic', 'like', 'setting', 'appointment', 'generating', 'report', 'accurately', 'save', 'automatically', 'save', 'database', 'use', 'postgresql', 'used', 'retrieve', 'generating', 'report', 'dentist', 'patient', 'need', 'kind', 'anytime', 'want', 'also', 'involved', 'tooth', 'charting', 'different', 'tooth', 'charting', 'present', 'capacity', 'automatically', 'apply', 'symbol', 'dental', 'diagnosis', 'tooth', 'chart', 'diagnosis', 'input', 'system', 'keywords', 'postgresql', 'visual', 'studionet', 'crystal', 'report', 'edental']"
"['information', 'system', 'provincial', 'prosecution', 'office', 'surigao', 'del', 'norte']","['designed', 'automation', 'record', 'keeping', 'important', 'filed', 'information', 'document', 'monitoring', 'filed', 'status', 'provincial', 'prosecution', 'office', 'surigao', 'del', 'norte', 'reduces', 'time', 'consumed', 'searching', 'document', 'compiled', 'securing', 'information', 'submitted', 'office', 'complainant', 'law', 'enforcement', 'agency', 'generating', 'report', 'accordingly', 'five', 'user', 'access', 'system', 'administrator', 'record', 'officer', 'secretary', 'prosecutor', 'complainant', 'user', 'level', 'accessibility', 'system', 'securing', 'centralized', 'web', 'using', 'php', 'language', 'cover', 'also', 'graphical', 'user', 'interface', 'system', 'mysql', 'database', 'storage', 'xampp', 'localhost', 'server', 'keywords', 'automation', 'centralizing', 'security', 'record', 'keeping']"
"['child', 'care', 'theraphy', 'center', 'information', 'system']","['designed', 'automation', 'transaction', 'child', 'care', 'therapy', 'center', 'admission', 'student', 'reduces', 'time', 'consumed', 'transaction', 'automation', 'system', 'student', 'view', 'register', 'information', 'online', 'system', 'capability', 'generate', 'report', 'user', 'friendly', 'interactive', 'interface', 'developed', 'using', 'microsoft', 'visual', 'basic', 'mysql', 'database', 'keywords', 'automation', 'information', 'system', 'mysql', 'child', 'therapy', 'center']"
"['mapping', 'dengue', 'gi', 'mobile', 'reporting']","['developed', 'automation', 'monitoring', 'reporting', 'dengue', 'assimilated', 'use', 'twitter', 'bootstrap', 'front', 'end', 'browser', 'framework', 'mapping', 'system', 'wherein', 'reported', 'confirmed', 'dengue', 'mapped', 'barangay', 'according', 'level', 'infection', 'help', 'decision', 'making', 'aside', 'map', 'also', 'automates', 'generating', 'report', 'confirming', 'reported', 'dengue', 'mobile', 'technology', 'keywords', 'twitter', 'bootstrap', 'mapping', 'system', 'mobile', 'technology']"
"['medical', 'centerpatient', 'management', 'system']","['developed', 'automation', 'transaction', 'medical', 'center', 'admission', 'discharge', 'every', 'patient', 'reduces', 'time', 'consumed', 'operation', 'integrated', 'mapping', 'system', 'wherein', 'patient', 'mapped', 'barangay', 'according', 'diagnosis', 'admission', 'record', 'help', 'decision', 'making', 'ability', 'generate', 'different', 'kind', 'report', 'using', 'sap', 'crystal', 'report', 'designed', 'wellorganized', 'user', 'management', 'user', 'friendly', 'interactive', 'system', 'developed', 'using', 'microsoft', 'visual', 'basic', 'graphical', 'user', 'interface', 'mysql', 'database', 'keywords', 'automation', 'mapping', 'system', 'decision', 'support']"
"['bnchs', 'computeraided', 'yearend', 'report', 'using', 'webbased', 'technology', 'mobile', 'grade', 'inquiry']","['entitled', 'bnchs', 'computeraided', 'yearend', 'report', 'using', 'webbased', 'technology', 'mobile', 'grade', 'inquiry', 'aim', 'develop', 'system', 'aid', 'teacher', 'preparing', 'yearend', 'report', 'easier', 'faster', 'researcher', 'used', 'html', 'bootstrap', 'interface', 'php', 'javascript', 'executing', 'script', 'mysql', 'database', 'purpose', 'help', 'teacher', 'saving', 'student', 'database', 'accessed', 'next', 'year', 'allow', 'prepare', 'print', 'yearend', 'report', 'without', 'hassle', 'system', 'also', 'allows', 'student', 'well', 'parent', 'view', 'grade', 'using', 'mobile', 'phone', 'upon', 'availability', 'internet', 'connection', 'based', 'survey', 'system', 'successful', 'based', 'overall', 'weighted', 'mean', 'verbal', 'interpretation', 'strongly', 'agree', 'thus', 'system', 'generally', 'accepted', 'bayugan', 'national', 'comprehensive', 'high', 'school', 'faculty', 'staff', 'student', 'keywords', 'yearend', 'report', 'html', 'bootstrap', 'php', 'javascript']"
"['webbased', 'gi', 'ancestral', 'domain', 'management', 'using', 'pull', 'technology']","['entitled', 'webbased', 'gi', 'ancestral', 'domain', 'management', 'using', 'pull', 'technology', 'aim', 'develop', 'system', 'help', 'national', 'commission', 'indigenous', 'people', 'ncip', 'shift', 'community', 'service', 'tedious', 'manual', 'process', 'automation', 'keep', 'updated', 'current', 'trend', 'provide', 'fresh', 'information', 'clientele', 'indigenous', 'people', 'employee', 'view', 'information', 'every', 'certifificate', 'ancestral', 'domain', 'title', 'cadt', 'map', 'researcher', 'used', 'html', 'bootsrap', 'interface', 'php', 'javascript', 'executing', 'query', 'swal', 'additional', 'design', 'posgre', 'database', 'purpose', 'help', 'ncip', 'municipal', 'provincial', 'regard', 'transfer', 'make', 'process', 'faster', 'system', 'allow', 'user', 'input', 'mobile', 'application', 'web', 'application', 'also', 'help', 'indigenous', 'people', 'locating', 'land', 'property', 'online', 'without', 'going', 'ncip', 'office', 'keywords', 'information', 'map', 'html', 'bootstrap', 'php', 'javascript', 'swal', 'postgresql']"
"['webbased', 'teacher', 'evaluation', 'rating', 'system']","['entitled', 'webbased', 'teacher', 'evaluation', 'rating', 'system', 'conducted', 'december', 'march', 'aim', 'develop', 'webbased', 'system', 'would', 'automate', 'evaluation', 'process', 'order', 'make', 'reliable', 'accurate', 'evaluation', 'rating', 'system', 'main', 'focus', 'system', 'since', 'current', 'system', 'carried', 'manually', 'resulted', 'slow', 'process', 'evaluating', 'teacher', 'reason', 'researcher', 'conducted', 'webbased', 'system', 'automate', 'evaluation', 'process', 'teacher', 'wherein', 'process', 'calculation', 'faster', 'accurate', 'since', 'provide', 'efficient', 'reliable', 'service']"
"['impact', 'assessment', 'social', 'medium', 'among', 'agribusiness', 'agusan', 'del', 'norte']","['examines', 'impact', 'social', 'medium', 'agribusiness', 'agusan', 'del', 'norte', 'ass', 'positive', 'negative', 'effect', 'aiming', 'understand', 'adoption', 'social', 'medium', 'among', 'agribusiness', 'limited', 'identifying', 'obstacle', 'need', 'overcome', 'used', 'qualitative', 'registered', 'agribusiness', 'owner', 'sought', 'answer', 'following', 'question', 'benefit', 'drawback', 'using', 'social', 'medium', 'marketing', 'tool', 'agribusiness', 'opportunity', 'challenge', 'arise', 'using', 'social', 'medium', 'market', 'agricultural', 'product', 'experience', 'perception', 'agribusiness', 'owner', 'use', 'social', 'medium', 'differ', 'indicate', 'social', 'medium', 'effective', 'marketing', 'tool', 'agribusiness', 'help', 'increase', 'brand', 'awareness', 'customer', 'engagement', 'sale', 'agribusiness', 'use', 'social', 'medium', 'showcase', 'product', 'reach', 'wider', 'audience', 'receive', 'customer', 'feedback', 'however', 'also', 'found', 'negative', 'effect', 'social', 'medium', 'agribusiness', 'increased', 'competition', 'spread', 'false', 'information', 'presence', 'fake', 'buyer', 'investigating', 'impact', 'social', 'medium', 'agribusiness', 'provides', 'insight', 'effectively', 'utilize', 'social', 'medium', 'industry', 'also', 'address', 'potential', 'challenge', 'need', 'overcome', 'successful', 'adoption', 'keywords', 'social', 'medium', 'agribusiness', 'impact', 'assessment', 'marketing']"
"['information', 'system', 'planning', 'missionary', 'baptist', 'church', 'student', 'center']","['focused', 'creating', 'information', 'system', 'plan', 'missionary', 'baptist', 'church', 'student', 'center', 'manual', 'recording', 'system', 'evaluated', 'manual', 'recording', 'process', 'ministry', 'order', 'lay', 'possible', 'development', 'information', 'system', 'proponent', 'proposed', 'record', 'management', 'system', 'manage', 'beneficiary', 'record', 'attendance', 'beneficiary', 'personal', 'document', 'health', 'record', 'school', 'report', 'present', 'strategic', 'planning', 'analyzing', 'requirement', 'allocating', 'resource', 'timeline', 'project', 'plan', 'keywords', 'information', 'system', 'planning', 'mbcsc', 'record', 'management', 'system']"
"['consumer', 'service', 'compliant', 'management', 'system', 'dti', 'agusan', 'del', 'norte']","['focused', 'development', 'consumer', 'service', 'complaint', 'management', 'system', 'dti', 'agusan', 'del', 'norte', 'accommodates', 'facilitates', 'comer', 'complaint', 'online', 'proponent', 'conducted', 'system', 'testing', 'respondent', 'test', 'evaluate', 'efficiency', 'effectiveness', 'system', 'capture', 'consumer', 'concern', 'feedback', 'business', 'establishment', 'supervision', 'dti', 'webbased', 'system', 'successfully', 'developed', 'using', 'bootstrap', 'framework', 'interface', 'system', 'conjunction', 'php', 'javascript', 'html', 'xampp', 'mysql', 'keywords', 'commer', 'welfare', 'customer', 'service', 'counter', 'complaint', 'dti']"
"['webbased', 'escaño', 'line', 'record', 'management', 'system']","['focus', 'automation', 'recordkeeping', 'transaction', 'escaño', 'line', 'incorporated', 'webbased', 'escaño', 'line', 'record', 'management', 'system', 'provides', 'effective', 'management', 'record', 'eliminates', 'level', 'redundancy', 'reduces', 'record', 'physical', 'storage', 'system', 'used', 'store', 'record', 'customer', 'transaction', 'update', 'record', 'generate', 'report', 'daily', 'monthly', 'collection', 'system', 'provides', 'way', 'organize', 'information', 'efficiently', 'generates', 'report', 'easier', 'monitoring', 'shipping', 'transaction', 'also', 'sends', 'notification', 'message', 'customer', 'email', 'product', 'status', 'system', 'successfully', 'developed', 'employing', 'agile', 'model', 'use', 'software', 'tool', 'html', 'bootstrap', 'frontend', 'php', 'mysql', 'backend', 'keywords', 'webbased', 'system', 'record', 'management', 'system', 'agile', 'model']"
